id,title,Rating,maincateg,platform,actprice1,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
13981,"Combo Pack of 3 Casual Shoes Running Shoes For Men  (Black, Blue)",3.8,Men,Flipkart,1499,114,15,62,11,15,6,20,1
1358,KazarMax Women's Peach Sneaker,,Women,Amazon,949,125,64,7,3,8,31,,1
15007,"Fit-Man Slip On Sneakers For Men  (Red, Black)",3.8,Men,Flipkart,1299,6288,810,2929,1100,941,477,,1
7437,New Stylish Shoes Running Shoes For Men  (Blue),4,Men,Flipkart,499,3715,449,2100,567,416,214,418,0
13374,Men Brown Sandal,4,Men,Flipkart,999,2379,350,1295,440,268,150,226,0
4977,Women Navy Sports Sandal,4.3,Women,Flipkart,699,787,118,479,185,62,25,35,0
17599,Wn s IDP Sneakers For Women  (Purple),4.3,Women,Flipkart,3299,1027,120,604,266,82,28,47,1
8344,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Men  (Grey)",3.9,Men,Flipkart,999,26343,3360,13228,5105,3505,1689,2816,1
13789,Targaryen Lace Up Shoes For Men  (Black),3.9,Men,Flipkart,2399,321,60,135,90,49,19,28,0
10164,Slides,3.8,Women,Flipkart,999,28,0,11,8,4,2,3,0
16791,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,65,9,43,5,5,5,7,1
5785,Shoes For Women Boots For Women  (Black),,Women,Flipkart,999,11,2,8,2,1,0,0,0
5622,Jutis For Women  (Pink),3.9,Women,Flipkart,599,500,46,272,67,60,35,66,0
7504,Women Multicolor Heels Sandal,3.4,Women,Flipkart,499,30,4,10,5,6,4,5,0
14011,crocs Unisex's Clogs,4.7,Women,Amazon,1607,8,4,0,0,0,30,70,1
15408,Summer Latest Casual Formal Mojaris/Juttis/Nagra Shoes for Men's Mojaris For Men  (White),4,Men,Flipkart,1299,43,5,20,7,12,2,2,0
13284,Men Black Sandal,3.8,Men,Flipkart,999,324,47,153,70,33,25,43,1
11204,Ethnic Mule For Men  (Beige),,Men,Flipkart,999,27,4,,6,1,0,3,0
19418,Synthetic Leather Casual Partywear New Design Boots For Women  (White),4.2,Women,Flipkart,999,2233,395,1333,403,231,97,157,1
1410,Boots For Women  (Red),4.3,Women,Flipkart,999,143,27,93,29,11,7,6,1
10401,Women Red Heels Sandal,4,Women,Flipkart,999,2301,387,1312,384,245,105,255,0
10750,"Women Red, Beige Heels Sandal",4,Women,Flipkart,999,36,3,18,8,5,3,2,1
13001,Men Navy Sports Sandal,4.2,Men,Flipkart,499,17035,2103,9223,4219,1888,614,1091,1
2518,Mojaris For Men  (Blue),3.8,Men,Flipkart,499,407,60,197,78,58,20,54,1
10816,"Men-1200 Black Top Best Rates Training Shoes,Sports Shoes, Running Shoes For Men,Cricket Shoes,Casual Shoes,Loafers Shoes,Sneakers Shoes,Light Weight, Football Shoes,Comfortable For Men'S Walking Shoes For Men  (Black)",3.9,Men,Flipkart,499,6798,741,3577,1038,836,494,853,1
13650,RC3544 001 Slip On For Men  (Black),4.2,Men,Flipkart,3995,543,65,287,150,50,18,38,1
5461,Women Black Heels Sandal,3.9,Women,Flipkart,799,582,60,302,105,79,36,63,0
8399,Wedges For Women  (Blue),4.1,Women,Flipkart,999,11,2,6,2,1,2,0,0
20229,"Women Black, Silver Sports Sandal",4.3,Women,Flipkart,1199,39,12,24,7,5,1,2,1
15228,ZUMBA Dancing Shoe For Men Dancing Shoes For Men  (Multicolor),3.9,Men,Flipkart,999,29,5,18,2,2,1,6,0
2655,EMBROIDERED STYLISH ETHNIC YELLOW JUTIS FOR WOMEN Jutis For Women  (Yellow),4,Women,Flipkart,699,11,3,4,3,4,0,0,0
20425,Slip On For Men  (Brown),4,Men,Flipkart,1499,285,34,143,63,43,11,25,0
8698,Men Multicolor Sports Sandal,4,Men,Flipkart,549,16756,2388,8099,4420,2230,736,1271,1
3211,"REPECHAGE RUN Running Shoes For Women  (Blue, Green)",4.4,Women,Flipkart,2799,113,9,72,27,9,2,3,1
2231,Pure Synthetic Leather Formal Shoes Slip On For Men  (Black),3.9,Men,Flipkart,999,1928,253,976,381,245,116,210,1
15639,Slip On For Women  (Blue),3.9,Women,Flipkart,1690,59,5,28,14,8,4,5,1
2612,Combo Pack of 2 Latest Collection Stylish Loafers Sneakers Shoes For Women Sneakers For Women  (Multicolor),4,Women,Flipkart,998,149,23,83,25,18,7,18,1
3421,Combo Women Pack of 2 Sneakers With Sports Shoes Walking Shoes For Women  (Multicolor),4,Women,Flipkart,998,1908,332,902,471,264,105,166,1
16934,ASIAN Women's Navy Blue & White Modern Shoes -6 UK/Indian,3.7,Women,Amazon,379,97,69,13,8,10,35,34,0
4454,Women Black Heels Sandal,4.1,Women,Flipkart,999,23,4,12,6,3,0,2,1
1392,Women Grey Flats Sandal,4.1,Women,Flipkart,799,217,38,117,45,27,12,16,0
2988,Women Black Flats Sandal,4,Women,Flipkart,1599,16950,2228,7944,4719,2467,767,,1
10008,Casuals For Women  (Red),3.8,Women,Flipkart,499,58,14,25,14,7,5,7,0
4974,"Men SM-397 Black Red Running Shoes For Men  (Red, Black)",4.2,Men,Flipkart,1049,19512,3085,10361,5710,1868,557,1016,1
15379,"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women  (Navy, Pink)",4.1,Women,Flipkart,489,8942,1335,4620,2373,1064,340,545,1
10107,ADIDAS SLEEK W Sneakers For Women  (Blue),4.6,Women,Flipkart,7599,22,3,17,3,1,1,0,1
13745,Women Silver Wedges Sandal,4,Women,Flipkart,549,100,16,46,24,15,7,6,1
8070,Perforated Low IDP Sneakers For Men  (Blue),4.2,Men,Flipkart,3999,519,40,287,123,50,25,34,1
2780,Women Gold Wedges Sandal,4.1,Women,Flipkart,499,82,21,43,20,8,3,8,0
5568,Slides,3.9,Women,Flipkart,999,631,74,314,134,72,45,67,1
3778,Slippers,4.5,Women,Flipkart,1199,122,24,83,25,8,3,3,1
3817,Men Synthetic Leather Office Black Formal Shoes For Men  (Black),4,Men,Flipkart,999,2030,347,940,512,299,125,154,1
12471,TRENDY SNEKEARS FOR MEN Sneakers For Men  (Blue),4,Men,Flipkart,499,45,7,30,3,2,3,7,0
6865,EXPLORE Sneakers For Men  (Navy),4.1,Men,Flipkart,1899,654,102,355,147,62,34,56,1
1558,"2 Combo Shoes For Girls Stylish Lastes Fashion Sports Casual Canvas Sneakers Sneakers For Women  (Pink, Black)",4,Women,Flipkart,998,126,21,60,34,17,8,7,1
4375,ZF Klub Men's Lace up Walking Shoes Running Shoes Lightweight Breathable Mesh Fashion Sneakers / Designer party Wear For Men (black new look wise ) For Men  (Black),3.8,Men,Flipkart,999,1584,163,802,217,202,132,231,1
20707,Bellies For Women  (Black),3.7,Women,Flipkart,1499,93,8,34,27,14,10,8,1
15492,Bellies For Women  (Silver),,Women,Flipkart,533,434,71,227,90,47,27,,0
12189,crocs Unisex_Adult Crocband Gallery Clog,4.4,Women,Amazon,2040,214,137,5,3,7,11,73,1
4473,Training & Gym Shoes For Women  (Pink),4.4,Women,Flipkart,4499,12,2,10,2,3,1,0,1
5969,Women Grey Flats Sandal,3.9,Women,Flipkart,799,416,50,200,101,50,23,42,0
6898,Comfortable Stylish Latest Design Walking Shoes For Women  (White),4.1,Women,Flipkart,999,1946,303,1045,421,226,103,151,1
12364,Sneakers For Women  (Pink),4.2,Women,Flipkart,999,195,32,116,25,31,7,12,1
5615,Women Black Flats Sandal,4.2,Women,Flipkart,999,3059,448,1650,749,343,138,180,1
4623,Casuals For Men  (Tan),3.9,Men,Flipkart,999,1900,227,989,321,261,123,206,1
6756,"101 loafer Loafers For Men  (Black, Yellow)",,Men,Flipkart,999,402,57,192,77,49,29,,0
4418,"Running Shoe, Gym, Walking Daily Wear Running Shoes For Men  (Green)",4,Men,Flipkart,999,169,18,93,31,16,17,12,1
2184,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.1,Women,Flipkart,4299,167,24,94,39,12,6,,1
9208,Women Black Heels Sandal,4.1,Women,Flipkart,999,257,39,138,53,36,13,17,1
7010,Women Black Wedges Sandal,4.4,Women,Flipkart,999,25,5,18,5,3,0,1,1
15477,Patent Bellies For girls Bellies For Women  (Black),4.1,Women,Flipkart,999,668,95,349,154,89,31,46,0
10734,"Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,1499,34653,5070,18682,9745,3350,1074,1802,1
16493,Men's Black Oxford Lace Up For Men  (Black),3.7,Men,Flipkart,499,1410,244,617,279,232,98,184,1
7454,Sneakers For Men  (Black),4.1,Men,Flipkart,999,8,1,5,1,1,0,1,1
7816,Roma Reinvent Wn's Sneakers For Women  (Black),4.3,Women,Flipkart,6499,172,23,110,30,17,8,8,1
17458,Men Black Sandal,4,Men,Flipkart,999,683,87,318,193,80,37,55,1
5627,Women Black Wedges Sandal,3.8,Women,Flipkart,699,370,48,169,76,53,25,46,1
2030,"Zar Check Sneakers Casuals For Men  (White, Blue)",3.7,Men,Flipkart,999,1674,193,799,219,223,140,293,0
1656,Xyork MU IDP Running Shoes For Men  (Grey),4.2,Men,Flipkart,3999,290,44,159,80,23,8,20,1
10885,Multicolor-611 Sneakers For Women  (Multicolor),3.6,Women,Flipkart,499,2093,274,881,356,295,203,358,1
1160,Boots For Women  (Black),4.1,Women,Flipkart,999,934,151,551,169,84,42,88,0
19741,"Sneakers For Men  (White, Brown)",4.3,Men,Flipkart,999,29,4,20,4,1,1,3,0
1490,Flip Flops,3.9,Men,Flipkart,1499,117,18,55,21,24,7,10,1
1768,Women Pink Flats Sandal,4.1,Women,Flipkart,499,274,25,153,49,34,15,23,1
10344,Women Black Heels Sandal,4,Women,Flipkart,999,314,29,174,55,34,21,30,0
14354,"Loafers For Men  (Tan, Brown, Black, Bronze, Beige)",4,Men,Flipkart,1499,127,15,67,27,15,5,13,0
20517,"Cosko Sports Shoes,Running Shoes,Walking Shoes,Training Shoes, Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,999,122529,17777,64987,26517,14984,6121,9920,1
2793,"Women's Casuals Shoes,Walking Shoes Mesh Sports Shoes Casuals For Women  (Red)",3.8,Women,Flipkart,499,44,10,17,12,7,4,4,0
12033,Ethic Mules for men | Classy Mules | Gents mules Mojaris For Men  (Black),4.1,Men,Flipkart,1199,37,3,17,12,5,1,2,0
1286,Mojaris For Men  (Black),3.9,Men,Flipkart,499,114,12,59,19,14,8,14,0
15861,Synthetic Lace Up For Men  (Black),3.9,Men,Flipkart,1299,33,3,15,8,5,3,2,0
17734,Women Copper Wedges Sandal,4,Women,Flipkart,999,651,93,302,192,88,27,43,1
10282,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Mojaris For Men  (Blue)",3.9,Men,Flipkart,499,64,7,40,7,1,4,12,0
14369,Training & Gym Shoes For Men  (Black),4.1,Men,Flipkart,1499,36,6,20,8,1,5,2,0
3834,"Women SL-165 Violet Grey Walking Shoes For Women  (Purple, Grey)",4.3,Women,Flipkart,999,400,54,225,109,35,9,22,1
11493,Corporate XI Office Formal shoes Lace Up For Men  (Tan),,Men,Flipkart,999,176,29,,34,21,10,30,1
14365,"Hattrick-09 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, White)",4,Men,Flipkart,999,2773,408,1421,626,333,137,256,1
1281,Slip On For Men  (Black),4.1,Men,Flipkart,999,625,73,338,140,81,28,38,1
6786,Women Black Heels Sandal,4.1,Women,Flipkart,999,1393,212,796,269,153,54,121,1
387,"Jio-13 Running Shoes For Men  (Red, Green)",4.1,Men,Flipkart,471,289914,45443,101250,54896,49924,12629,23139,1
18573,Women Beige Heels Sandal,3.8,Women,Flipkart,678,1222,169,538,259,182,96,147,1
8042,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,63,9,41,5,5,5,7,1
7039,PW TENNIS HU W Sneakers For Women  (White),4.7,Women,Flipkart,8999,11,0,9,1,1,0,0,1
1215,Sneakers For Men  (Red),3.9,Men,Flipkart,999,10781,1646,5439,1980,1394,626,1342,1
5479,Multicolor Combo-(5)-486-689-723-720-462 Casuals For Men  (Multicolor),4,Men,Flipkart,2490,5095,752,2669,930,669,302,525,0
12270,Women Tan Wedges Sandal,3.9,Women,Flipkart,999,493,80,239,112,62,30,50,0
17305,Men's Office Formal shoes Slip On For Men  (Tan),3.9,Men,Flipkart,999,5462,782,2592,1106,782,347,635,1
12225,Capster NU IDP Slippers,4.3,Men,Flipkart,1699,410,32,240,93,42,16,19,1
19456,ULTIMAMOTION Sneakers For Women  (Grey),4.4,Women,Flipkart,5599,118,11,79,21,7,5,5,1
9551,Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Jutis For Women  (Beige),3.9,Women,Flipkart,499,2598,367,1291,518,317,190,282,0
18013,Womens Comfort Block Stylish Trending Dark Blue Yellow and White slippers with transparent strap Flip Flops,3.8,Women,Flipkart,499,4628,582,2056,1016,712,318,527,0
1004,Canvas Shoes For Men  (Grey),3.7,Men,Flipkart,499,18928,2387,8731,3334,2739,1386,2738,1
1081,Wedges Slip On For Women  (Black),4.1,Women,Flipkart,599,1315,225,681,318,144,66,106,1
5889,Bellies For Women  (Red),4.1,Women,Flipkart,499,420,47,228,90,47,21,34,0
18811,Synthetic Leather Black Formal Shoes Slip On For Men  (Black),4.1,Men,Flipkart,999,65,9,39,9,7,7,3,1
17996,ADIDAS SLEEK W Sneakers For Women  (Blue),4.6,Women,Flipkart,7599,22,3,17,3,1,1,0,1
17856,Women Red Flats Sandal,3.9,Women,Flipkart,799,55,5,28,14,3,2,9,1
3261,Ketava Duo GU IDP Slippers,4.2,Men,Flipkart,1399,717,62,434,144,64,28,47,1
5345,Leather Design Stylish Look Boots Shoes Boots For Women  (White),4.2,Women,Flipkart,1399,14908,2466,8671,3132,1586,575,944,1
4043,Men Multicolor Sandal,3.8,Men,Flipkart,998,1321,183,649,265,144,75,188,1
10353,Formal Shoes For Men  (Tan),4.1,Men,Flipkart,2699,1974,306,1019,475,224,79,177,1
18273,Men Olive Sports Sandal,4.2,Men,Flipkart,3495,1444,156,805,370,144,48,77,1
12522,Bellies Slip On For Women  (Black),4,Women,Flipkart,499,689,118,361,135,81,44,69,0
10480,Slippers,4,Women,Flipkart,556,2659,366,1303,611,348,145,251,1
3078,"Women Black, Silver Wedges Sandal",4.2,Women,Flipkart,599,1957,386,1058,467,226,85,117,1
16536,Boots For Women  (Black),4.4,Women,Flipkart,999,132,32,85,27,7,6,6,1
17684,Women Gold Wedges Sandal,4,Women,Flipkart,999,2193,312,1036,591,286,110,170,1
17558,CARBON Running Shoes For Men  (Black),4.1,Men,Flipkart,799,1357,242,747,313,144,51,102,1
15254,FORMAL SHOES Lace Up For Men For Men  (Black),4.1,Men,Flipkart,999,963,122,513,190,131,59,70,1
20208,"MARVEL-21 For Men  (Green, Grey)",3.9,Men,Flipkart,599,6669,1112,3139,1518,1006,380,626,1
2941,SM-162 Black Walking Shoes (Black) For Men  (Black),4.1,Men,Flipkart,499,15616,2449,8232,3546,1887,713,1238,1
17047,Men Black Sandal,4.1,Men,Flipkart,2499,142,18,65,47,19,4,7,1
6249,Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Jutis For Women  (Off White),4,Women,Flipkart,799,1355,160,710,279,164,79,123,0
16707,Corporate Dress Shoes Derby For Men  (Black),4.1,Men,Flipkart,799,3722,541,1977,966,362,156,261,0
7358,Women Black Flats Sandal,,Women,Flipkart,655,6317,1020,3063,1493,842,351,,0
5909,Women Brown Wedges Sandal,4.1,Women,Flipkart,2490,14,0,8,3,1,1,1,0
5612,Women Blue Flats Sandal,3.7,Women,Flipkart,550,1056,111,434,222,174,81,145,0
7957,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,63,9,43,5,5,5,7,1
6328,Combo Pack of 4 Latest Collection Stylish Casual Loafer Sneakers Shoes Sneakers For Women  (Multicolor),4,Women,Flipkart,1996,180,22,92,38,17,15,18,1
3192,Corporate Lace-up Formal Shoes For Men Derby For Men  (Brown),3.7,Men,Flipkart,999,193,30,83,38,28,15,29,0
9261,Derby For Men  (Black),4,Men,Flipkart,899,409,58,199,119,35,16,,0
8530,Women Black Flats Sandal,4.1,Women,Flipkart,499,119,18,61,26,17,7,8,0
14102,NEYMAR Flip Flops,4.3,Men,Flipkart,499,298,39,184,72,17,5,20,1
7016,SUPREME Jutis For Men  (Brown),4.2,Men,Flipkart,2499,30,4,16,9,1,2,2,0
11253,Latest Collection For Women And Girls Bellies For Women  (Blue),3.8,Women,Flipkart,499,53,8,23,13,7,6,4,0
13807,Women Black Flats Sandal,4.1,Women,Flipkart,599,22,5,10,7,2,3,0,1
580,Amazon Brand - House & Shields Men's Canvas Sneakers,4.6,Men,Amazon,530,19,11,1,1,7,16,94,0
14548,Flip Flops,3.6,Men,Flipkart,999,5,0,2,1,1,0,1,0
325,Women Pink Flats Sandal,4,Women,Flipkart,826,116,16,51,18,25,5,8,0
17871,Women Silver Wedges Sandal,3.7,Women,Flipkart,499,605,57,264,109,89,52,91,0
20657,Women Brown Wedges Sandal,4,Women,Flipkart,499,7414,1246,3753,1639,984,378,660,1
3293,Exclusive Hip Hop Dancing Boots Sneakers High Tops For Men  (Orange),4,Men,Flipkart,999,6213,654,3695,804,594,327,793,0
11245,Flip Flops,4,Men,Flipkart,1299,195,17,94,49,26,11,15,1
18663,Flip Flops,4.2,Women,Flipkart,499,201,27,116,32,32,12,9,1
4944,Women Grey Wedges Sandal,4,Women,Flipkart,1599,797,122,362,217,111,47,59,1
3895,Jalsa Nagra Jutti Mojaris For Men Mojaris For Men Mocassin For Men Ethnic Mule For Men  (Black),3.7,Men,Flipkart,999,6,1,3,1,0,1,1,0
20633,Ekaaya Handmade Royal Rajasthani Rajwari Jaipuri Ethnic Wedding Juttis Bellies for Women Girls Bellies For Women  (Multicolor),4,Women,Flipkart,1299,64,5,34,12,9,3,6,0
471,Women Beige Heels Sandal,4.3,Women,Flipkart,816,64,7,24,20,8,1,3,1
5549,"D-SNEAKERZ Sneakers Shoes for Men Boys Latest, Mens Sneakers Shoes Casual",3.6,Men,Amazon,699,128,40,16,7,16,27,35,0
8271,Men Brown Sandal,4,Men,Flipkart,999,21,0,12,4,2,0,3,0
19895,Latest Collection Sneakers For Women  (White),4,Women,Flipkart,499,1995,338,1034,429,249,102,184,1
7669,Synthetic Leather Casual Partywear Boots Casaul Shoes For Women's And Girls Boots For Women  (Tan),4.2,Women,Flipkart,999,512,77,279,124,53,19,37,1
14785,Ankle Length & High Ankle Length Boots For Women  (Black),4.1,Women,Flipkart,999,4721,763,2545,1002,522,234,418,0
8861,"Hyperon 1.0 W Running Shoes For Women  (Grey, Yellow)",4.2,Women,Flipkart,2999,913,112,477,270,87,35,44,1
19445,"Totu Womens Black and Red Casual Stylish Comfort ortho High Heel (Pack Of 1) Flip Flops , Size-5 Flip Flops",3.8,Women,Flipkart,499,787,99,385,148,98,55,101,0
13862,CAMANDO Running Shoes For Men  (Navy),4.2,Men,Flipkart,1699,1878,281,1060,414,199,63,142,0
19629,Smart Casuals Canvas Shoes Combo pack of 2 Sneakers For Men  (Multicolor),4,Men,Flipkart,998,7283,1018,3810,1362,958,438,715,1
9226,Boots For Women  (Maroon),4.5,Women,Flipkart,999,53,8,36,10,5,0,2,0
10481,Jutis For Women  (Tan),4,Women,Flipkart,599,250,33,143,39,27,12,29,0
8141,SL 154 Walking Shoes For Women  (Blue),4.3,Women,Flipkart,999,1962,238,1099,540,177,47,99,0
19252,Zipper Synthetic Leather Casual Partywear New Design Stylish Boots For Women And Girls Boots For Women  (White),4.3,Women,Flipkart,999,4869,829,3000,995,449,179,246,1
2499,Women Pink Flats Sandal,4,Women,Flipkart,999,116,16,49,37,17,5,8,0
11881,Jutis For Women  (Multicolor),4,Women,Flipkart,999,3225,468,1621,666,436,197,305,0
8155,"Century-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight Firozi shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Green, Red)",4.1,Men,Flipkart,999,11596,1845,5889,2964,1359,510,874,1
1522,Slippers,4,Women,Flipkart,499,48,9,24,13,6,2,5,0
15261,Juti For Men Jutis For Men  (Olive),3.9,Men,Flipkart,999,95,9,55,10,12,5,13,0
17886,Women Black Flats Sandal,4,Women,Flipkart,499,112,16,67,15,9,8,15,1
10935,PRO-NP-AW05 Slip On Sneakers For Men  (Grey),4,Men,Flipkart,1899,26888,3649,12816,7491,3272,1178,2131,1
15230,Women Black Heels Sandal,4,Women,Flipkart,799,142,11,81,24,9,9,19,0
16164,Magnet Strap Mesh Shoe Walking Shoes For Men  (Grey),3.7,Men,Flipkart,1499,1998,230,915,309,290,163,321,0
18099,Stylish Flat Mules for women Bellies For Women  (Copper),4,Women,Flipkart,699,2270,318,1117,536,305,130,182,1
16619,Women Pink Wedges Sandal,3.9,Women,Flipkart,499,307,45,154,57,40,20,36,1
19694,Lace Up For Men  (Brown),3.9,Men,Flipkart,1899,29,4,16,1,7,2,3,0
5290,Women Pink Flats Sandal,4.1,Women,Flipkart,999,1036,141,596,194,113,40,92,1
14700,Zod Runner V3 Wn s IDP Running Shoes For Women  (Purple),4.3,Women,Flipkart,3999,3081,322,1791,780,268,102,140,1
10698,Cool Sneakers For Men  (White),,Men,Flipkart,999,169,14,,26,17,6,,1
17908,Pure Synthetic Leather Formal Shoes Slip On For Men  (Tan),3.9,Men,Flipkart,999,1928,253,976,381,245,116,210,1
15908,Cool nagra Slip On For Men  (Copper),3.7,Men,Flipkart,799,371,51,173,63,53,19,63,0
10193,Flip Flops,4.3,Men,Flipkart,899,53,7,29,15,5,2,2,1
9911,Loop X IDP Running Shoes For Men  (Grey),4.6,Men,Flipkart,2999,63,9,50,8,1,0,4,1
1208,Women Gold Heels Sandal,4.3,Women,Flipkart,1599,4,0,0,0,0,0,0,0
16818,Red Chief Men's Sneakers,,,Amazon,4499,750,479,,6,10,25,47,1
9707,Multicolor Bellies For Women  (Black),4.2,Women,Flipkart,700,1178,184,658,277,120,44,79,1
20930,Active Walking Shoes For Women  (Navy),4.4,Women,Flipkart,2490,77,11,49,17,10,0,4,1
1767,"Combo Pack of 3 Casual Sneaker Shoes For Women Sneakers For Women  (Pink, Pink)",4.1,Women,Flipkart,1199,314,49,169,70,34,15,26,1
52,For Men  (Tan),4,Men,Flipkart,1853,186,29,93,65,18,14,18,1
3562,Flip Flops,3.3,Women,Flipkart,499,4,1,1,1,0,2,0,0
14695,Xymbolic Men's Casual Shoes,3.8,Men,Amazon,499,46,24,16,5,12,21,46,0
7666,Handmade Velvet Ethnic Punjabi Rajasthani Jutti Slip On For Women  (White),3.8,Women,Flipkart,999,79,6,36,14,10,7,10,0
12635,Women Gold Heels Sandal,4,Women,Flipkart,999,84,17,42,24,6,2,10,1
3341,Women Pink Wedges Sandal,3.8,Women,Flipkart,499,412,42,187,86,57,26,56,0
10844,Men's Synthetic Leather Long Boots Boots For Men  (Brown),3.6,Men,Flipkart,999,52,10,24,9,5,4,10,0
17089,Derby For Men  (Black),4.2,Men,Flipkart,6299,347,53,193,91,25,18,20,1
10775,"Latest Stylish Look Lightweight-Silicon Rubber Flip Flop for Men's & Boy's| Sweat Resistant, Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slippers",3.8,Men,Flipkart,499,5995,723,2844,1089,810,382,870,1
19427,Leather Semi-formals Derby For Men  (Brown),4.2,Men,Flipkart,5695,326,46,179,86,25,13,23,1
18585,Boots For Women  (Blue),3.5,Women,Flipkart,5499,2,1,1,0,0,1,0,0
13400,Slippers For Women (Brown) Slippers,4.3,Women,Flipkart,499,2470,339,1422,609,228,90,123,0
16860,Velvet Juti Mojari Jutis For Men  (Black),4,Men,Flipkart,599,13,1,6,3,3,0,1,0
17469,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,999,5646,828,3019,1729,529,151,218,1
11262,"Bullet-02 Walking Shoes For Men  (Grey, Green)",4,Men,Flipkart,599,15421,2454,7536,3895,2096,739,1155,1
